Source, Destination, Travel Time
101, 215, 228.220001
114, 213, 175.559998
121, 203, 12.450000
102, 221, 180.380005
103, 206, 30.770000
123, 221, 206.179993
123, 203, 215.360001
112, 214, 43.080002
103, 213, 178.750000
101, 206, 243.979996
122, 213, 123.320000
123, 202, 6.810000
123, 206, 183.360001
122, 213, 107.480003
123, 214, 242.589996
102, 206, 92.959999
114, 206, 124.910004
123, 214, 197.380005
102, 206, 35.070000
114, 215, 113.709999
102, 213, 75.669998
114, 215, 104.019997
102, 222, 10.710000
113, 221, 257.350006
114, 202, 260.049988
114, 206, 102.019997
114, 221, 203.789993
114, 201, 205.660004
114, 221, 205.250000
114, 221, 196.520004
114, 221, 199.470001
121, 206, 77.120003
121, 206, 23.360001
122, 203, 83.599998
122, 203, 54.240002
113, 214, 6.810000
114, 201, 193.119995
114, 203, 263.799988
121, 206, 6.810000
102, 215, 187.889999
114, 203, 172.639999
123, 203, 231.899994
101, 222, 320.570007
113, 203, 312.309998
103, 206, 105.629997
103, 221, 39.930000
114, 203, 170.770004
123, 203, 193.970001
101, 221, 328.920013
122, 206, 42.419998
121, 213, 36.660000
123, 206, 257.679993
112, 214, 9.710000
102, 221, 64.459999
112, 213, 26.809999
102, 221, 33.150002
102, 213, 43.820000
114, 206, 146.850006
114, 206, 131.509995
114, 206, 109.669998
114, 206, 137.320007
112, 206, 9.710000
114, 201, 240.029999
113, 215, 46.290001
114, 206, 112.839996
115, 213, 390.000000
123, 202, 249.559998
103, 201, 56.020000
122, 201, 64.089996
114, 201, 314.059998
122, 215, 109.410004
123, 203, 281.279999
121, 215, 17.540001
123, 201, 215.770004
115, 206, 417.609985
123, 221, 237.539993
112, 214, 68.370003
102, 221, 15.760000
122, 214, 114.580002
123, 213, 296.250000
102, 221, 14.610000
102, 213, 21.410000
114, 206, 145.080002
114, 215, 138.270004
102, 221, 14.610000
114, 201, 371.260010
121, 206, 6.810000
122, 215, 121.050003
123, 203, 300.929993
121, 215, 37.590000
122, 221, 49.419998
122, 206, 101.730003
123, 221, 300.799988
122, 213, 106.589996
102, 206, 82.680000
114, 213, 441.220001
123, 213, 281.940002
102, 213, 40.200001
114, 222, 490.829987
122, 201, 87.230003
114, 222, 557.500000
114, 213, 515.559998
103, 215, 133.880005
114, 202, 640.500000
121, 222, 86.529999
122, 215, 185.970001
114, 213, 509.970001
122, 215, 113.290001
123, 201, 203.910004
123, 206, 365.899994
122, 213, 88.220001
114, 215, 160.369995
123, 214, 345.109985
123, 214, 344.059998
114, 215, 164.039993
114, 215, 167.190002
114, 221, 572.599976
114, 202, 664.359985
114, 201, 505.369995
121, 201, 73.690002
113, 221, 654.630005
115, 221, 688.859985
113, 215, 210.429993
115, 221, 688.880005
113, 215, 212.279999
113, 215, 60.680000
101, 202, 686.799988
101, 202, 677.369995
114, 222, 528.679993
114, 203, 511.790009
122, 201, 76.580002
114, 203, 512.409973
114, 222, 518.159973
114, 203, 496.649994
122, 215, 132.479996
121, 203, 61.900002
114, 222, 504.700012
122, 215, 121.639999
102, 215, 144.619995
123, 201, 265.640015
123, 221, 397.290009
123, 202, 177.429993
114, 203, 507.950012
122, 214, 71.620003
114, 203, 484.309998
101, 206, 701.419983
102, 222, 10.710000
123, 214, 418.299988
114, 215, 226.830002
122, 214, 65.160004
114, 215, 227.610001
101, 213, 716.679993
114, 215, 226.710007
114, 215, 207.440002
114, 201, 580.590027
114, 201, 590.950012
122, 203, 47.549999
