Source, Destination, Travel Time
114, 206, 272.559998
115, 202, 707.869995
115, 213, 634.440002
115, 213, 614.140015
114, 206, 262.880005
114, 221, 452.459991
123, 215, 292.829987
114, 213, 657.520020
115, 222, 677.340027
115, 203, 687.479980
102, 215, 148.539993
122, 203, 49.509998
114, 213, 649.880005
115, 203, 690.510010
115, 201, 695.940002
102, 215, 133.820007
114, 213, 647.070007
114, 222, 567.390015
114, 201, 566.989990
114, 222, 505.730011
114, 203, 501.950012
114, 215, 205.669998
102, 214, 121.330002
102, 201, 37.509998
101, 221, 716.210022
114, 203, 496.119995
114, 221, 466.579987
101, 206, 718.299988
101, 203, 712.140015
114, 203, 499.619995
122, 213, 102.050003
114, 221, 463.779999
123, 202, 40.810001
114, 206, 222.210007
114, 221, 458.309998
123, 213, 287.709991
123, 202, 17.719999
114, 222, 442.859985
114, 221, 422.579987
123, 202, 6.810000
115, 206, 680.330017
102, 221, 56.150002
102, 214, 68.339996
114, 206, 317.779999
102, 221, 28.799999
114, 221, 397.200012
114, 206, 241.029999
113, 214, 52.570000
114, 206, 297.170013
114, 221, 390.589996
114, 221, 366.950012
114, 221, 358.480011
114, 221, 397.130005
114, 201, 613.700012
114, 201, 629.409973
114, 201, 557.799988
114, 201, 566.510010
101, 215, 789.349976
114, 213, 717.260010
114, 222, 465.500000
114, 213, 690.419983
123, 215, 369.730011
106, 222, 60.779999
114, 201, 421.929993
123, 215, 315.369995
114, 201, 468.149994
